# Nitrate Concentration in rivers in England in 2021 from DEFRA
Date,Time,determinand.label,result,determinand.unit.label,sample.sampledMaterialType.label,easting,northing
08/01/2021,12:17:00,Nitrate-N,3.2,mg/l,RIVER / RUNNING SURFACE WATER,422732,405539
17/02/2021,12:28:00,Nitrate-N,2.89,mg/l,RIVER / RUNNING SURFACE WATER,422732,405539
03/03/2021,11:55:00,Nitrate-N,4,mg/l,RIVER / RUNNING SURFACE WATER,422732,405539
08/04/2021,13:20:00,Nitrate-N,2.69,mg/l,RIVER / RUNNING SURFACE WATER,422732,405539
05/05/2021,11:50:00,Nitrate-N,2.39,mg/l,RIVER / RUNNING SURFACE WATER,422732,405539
08/06/2021,10:34:00,Nitrate-N,2.58,mg/l,RIVER / RUNNING SURFACE WATER,422732,405539
02/07/2021,13:21:00,Nitrate-N,1.38,mg/l,RIVER / RUNNING SURFACE WATER,422732,405539
17/08/2021,10:57:00,Nitrate-N,0.546,mg/l,RIVER / RUNNING SURFACE WATER,422732,405539
01/09/2021,13:03:00,Nitrate-N,0.696,mg/l,RIVER / RUNNING SURFACE WATER,422732,405539
04/10/2021,13:47:00,Nitrate-N,0.363,mg/l,RIVER / RUNNING SURFACE WATER,422732,405539
02/11/2021,14:03:00,Nitrate-N,1.19,mg/l,RIVER / RUNNING SURFACE WATER,422732,405539
02/12/2021,12:58:00,Nitrate-N,4.7,mg/l,RIVER / RUNNING SURFACE WATER,422732,405539
08/01/2021,11:59:00,Nitrate-N,3.1,mg/l,RIVER / RUNNING SURFACE WATER,422588,405713
05/02/2021,11:50:00,Nitrate-N,2.89,mg/l,RIVER / RUNNING SURFACE WATER,422588,405713
03/03/2021,12:06:00,Nitrate-N,4.19,mg/l,RIVER / RUNNING SURFACE WATER,422588,405713
08/01/2021,08:56:00,Nitrate-N,20.7,mg/l,RIVER / RUNNING SURFACE WATER,453621,418995
03/02/2021,10:08:00,Nitrate-N,7.64,mg/l,RIVER / RUNNING SURFACE WATER,453621,418995
04/03/2021,16:59:00,Nitrate-N,12.9,mg/l,RIVER / RUNNING SURFACE WATER,453621,418995
07/04/2021,13:30:00,Nitrate-N,19.9,mg/l,RIVER / RUNNING SURFACE WATER,453621,418995
10/05/2021,11:29:00,Nitrate-N,13.9,mg/l,RIVER / RUNNING SURFACE WATER,453621,418995
02/06/2021,12:54:00,Nitrate-N,14.9,mg/l,RIVER / RUNNING SURFACE WATER,453621,418995
12/07/2021,12:38:00,Nitrate-N,13.9,mg/l,RIVER / RUNNING SURFACE WATER,453621,418995
04/08/2021,12:54:00,Nitrate-N,18.9,mg/l,RIVER / RUNNING SURFACE WATER,453621,418995
06/09/2021,13:20:00,Nitrate-N,18.9,mg/l,RIVER / RUNNING SURFACE WATER,453621,418995
08/10/2021,13:00:00,Nitrate-N,15.9,mg/l,RIVER / RUNNING SURFACE WATER,453621,418995
03/11/2021,12:14:00,Nitrate-N,15.9,mg/l,RIVER / RUNNING SURFACE WATER,453621,418995
06/12/2021,10:13:00,Nitrate-N,14.6,mg/l,RIVER / RUNNING SURFACE WATER,453621,418995
07/01/2021,13:23:00,Nitrate-N,4.96,mg/l,RIVER / RUNNING SURFACE WATER,441900,402200
02/02/2021,13:58:00,Nitrate-N,4.47,mg/l,RIVER / RUNNING SURFACE WATER,441900,402200
04/03/2021,15:29:00,Nitrate-N,2.95,mg/l,RIVER / RUNNING SURFACE WATER,441900,402200
15/04/2021,12:12:00,Nitrate-N,1.67,mg/l,RIVER / RUNNING SURFACE WATER,441900,402200
07/05/2021,12:42:00,Nitrate-N,1.28,mg/l,RIVER / RUNNING SURFACE WATER,441900,402200
02/06/2021,14:58:00,Nitrate-N,2.74,mg/l,RIVER / RUNNING SURFACE WATER,441900,402200
07/07/2021,13:44:00,Nitrate-N,1.35,mg/l,RIVER / RUNNING SURFACE WATER,441900,402200
17/08/2021,12:13:00,Nitrate-N,1.2,mg/l,RIVER / RUNNING SURFACE WATER,441900,402200
16/09/2021,11:54:00,Nitrate-N,1.17,mg/l,RIVER / RUNNING SURFACE WATER,441900,402200
05/10/2021,13:30:00,Nitrate-N,1.37,mg/l,RIVER / RUNNING SURFACE WATER,441900,402200
03/11/2021,14:14:00,Nitrate-N,2.17,mg/l,RIVER / RUNNING SURFACE WATER,441900,402200
08/12/2021,13:18:00,Nitrate-N,3.55,mg/l,RIVER / RUNNING SURFACE WATER,441900,402200
23/09/2021,11:47:00,Nitrate-N,0.388,mg/l,RIVER / RUNNING SURFACE WATER,428900,387100
10/05/2021,13:17:00,Nitrate-N,8.25,mg/l,RIVER / RUNNING SURFACE WATER,447429,402226
08/06/2021,13:21:00,Nitrate-N,9.4,mg/l,RIVER / RUNNING SURFACE WATER,447429,402226
06/07/2021,14:12:00,Nitrate-N,4.51,mg/l,RIVER / RUNNING SURFACE WATER,447429,402226
17/08/2021,13:46:00,Nitrate-N,9.94,mg/l,RIVER / RUNNING SURFACE WATER,447429,402226
16/09/2021,12:42:00,Nitrate-N,10.9,mg/l,RIVER / RUNNING SURFACE WATER,447429,402226
11/10/2021,13:38:00,Nitrate-N,10.9,mg/l,RIVER / RUNNING SURFACE WATER,447429,402226
10/11/2021,11:44:00,Nitrate-N,9.8,mg/l,RIVER / RUNNING SURFACE WATER,447429,402226
09/12/2021,11:59:00,Nitrate-N,8.05,mg/l,RIVER / RUNNING SURFACE WATER,447429,402226
10/05/2021,13:28:00,Nitrate-N,8.27,mg/l,RIVER / RUNNING SURFACE WATER,445688,402119
08/06/2021,13:04:00,Nitrate-N,8.89,mg/l,RIVER / RUNNING SURFACE WATER,445688,402119
06/07/2021,13:39:00,Nitrate-N,3.62,mg/l,RIVER / RUNNING SURFACE WATER,445688,402119
17/08/2021,12:10:00,Nitrate-N,8.54,mg/l,RIVER / RUNNING SURFACE WATER,445688,402119
02/09/2021,14:55:00,Nitrate-N,10.9,mg/l,RIVER / RUNNING SURFACE WATER,445688,402119
11/10/2021,13:23:00,Nitrate-N,8.51,mg/l,RIVER / RUNNING SURFACE WATER,445688,402119
10/11/2021,11:58:00,Nitrate-N,9.43,mg/l,RIVER / RUNNING SURFACE WATER,445688,402119
09/12/2021,12:21:00,Nitrate-N,7.75,mg/l,RIVER / RUNNING SURFACE WATER,445688,402119
07/01/2021,12:56:00,Nitrate-N,9.22,mg/l,RIVER / RUNNING SURFACE WATER,442072,404561
02/02/2021,14:20:00,Nitrate-N,8.35,mg/l,RIVER / RUNNING SURFACE WATER,442072,404561
04/03/2021,15:40:00,Nitrate-N,7.84,mg/l,RIVER / RUNNING SURFACE WATER,442072,404561
15/04/2021,11:51:00,Nitrate-N,14,mg/l,RIVER / RUNNING SURFACE WATER,442072,404561
07/05/2021,12:32:00,Nitrate-N,11.8,mg/l,RIVER / RUNNING SURFACE WATER,442072,404561
02/06/2021,14:15:00,Nitrate-N,8.52,mg/l,RIVER / RUNNING SURFACE WATER,442072,404561
07/07/2021,12:47:00,Nitrate-N,5.91,mg/l,RIVER / RUNNING SURFACE WATER,442072,404561
17/08/2021,12:27:00,Nitrate-N,9.95,mg/l,RIVER / RUNNING SURFACE WATER,442072,404561
02/09/2021,15:58:00,Nitrate-N,13,mg/l,RIVER / RUNNING SURFACE WATER,442072,404561
11/10/2021,13:08:00,Nitrate-N,13.9,mg/l,RIVER / RUNNING SURFACE WATER,442072,404561
10/11/2021,12:23:00,Nitrate-N,12,mg/l,RIVER / RUNNING SURFACE WATER,442072,404561
08/12/2021,13:02:00,Nitrate-N,9.04,mg/l,RIVER / RUNNING SURFACE WATER,442072,404561
05/05/2021,13:55:00,Nitrate-N,9.43,mg/l,RIVER / RUNNING SURFACE WATER,427147,412321
01/06/2021,14:30:00,Nitrate-N,7.22,mg/l,RIVER / RUNNING SURFACE WATER,427147,412321
01/07/2021,13:40:00,Nitrate-N,9.37,mg/l,RIVER / RUNNING SURFACE WATER,427147,412321
02/08/2021,13:20:00,Nitrate-N,8.68,mg/l,RIVER / RUNNING SURFACE WATER,427147,412321
15/04/2021,10:52:00,Nitrate-N,9.23,mg/l,RIVER / RUNNING SURFACE WATER,449753,400740
14/05/2021,13:03:00,Nitrate-N,7.7,mg/l,RIVER / RUNNING SURFACE WATER,449753,400740
11/06/2021,11:42:00,Nitrate-N,9.46,mg/l,RIVER / RUNNING SURFACE WATER,449753,400740
06/07/2021,15:11:00,Nitrate-N,5.2,mg/l,RIVER / RUNNING SURFACE WATER,449753,400740
17/08/2021,13:19:00,Nitrate-N,8.82,mg/l,RIVER / RUNNING SURFACE WATER,449753,400740
16/09/2021,13:04:00,Nitrate-N,10.8,mg/l,RIVER / RUNNING SURFACE WATER,449753,400740
13/10/2021,15:12:00,Nitrate-N,10.8,mg/l,RIVER / RUNNING SURFACE WATER,449753,400740
10/11/2021,11:18:00,Nitrate-N,9.24,mg/l,RIVER / RUNNING SURFACE WATER,449753,400740
09/12/2021,11:40:00,Nitrate-N,7.75,mg/l,RIVER / RUNNING SURFACE WATER,449753,400740
17/02/2021,13:20:00,Nitrate-N,5.33,mg/l,RIVER / RUNNING SURFACE WATER,434982,407268
04/03/2021,13:48:00,Nitrate-N,5.45,mg/l,RIVER / RUNNING SURFACE WATER,434982,407268
09/04/2021,11:58:00,Nitrate-N,7.35,mg/l,RIVER / RUNNING SURFACE WATER,434982,407268
07/05/2021,13:48:00,Nitrate-N,5.71,mg/l,RIVER / RUNNING SURFACE WATER,434982,407268
08/06/2021,14:40:00,Nitrate-N,5.23,mg/l,RIVER / RUNNING SURFACE WATER,434982,407268
06/07/2021,12:48:00,Nitrate-N,3.34,mg/l,RIVER / RUNNING SURFACE WATER,434982,407268
03/08/2021,14:47:00,Nitrate-N,6,mg/l,RIVER / RUNNING SURFACE WATER,434982,407268
24/09/2021,13:40:00,Nitrate-N,8.07,mg/l,RIVER / RUNNING SURFACE WATER,434982,407268
12/10/2021,12:28:00,Nitrate-N,8.05,mg/l,RIVER / RUNNING SURFACE WATER,434982,407268
04/11/2021,11:34:00,Nitrate-N,7.45,mg/l,RIVER / RUNNING SURFACE WATER,434982,407268
